Index,time,v_c,v_din,v_q
17230,1.71785e-08,1.8,0.0,0.003401169
17231,1.71795e-08,1.8,0.0,0.003274063
17232,1.71805e-08,1.8,0.0,0.003151553
17233,1.71815e-08,1.8,0.0,0.003033525
17234,1.71825e-08,1.8,0.0,0.002919797
17235,1.71835e-08,1.8,0.0,0.002810258
17236,1.71845e-08,1.8,0.0,0.002704737
17237,1.71855e-08,1.8,0.0,0.002603127
17238,1.71865e-08,1.8,0.0,0.002505267
17239,1.71875e-08,1.8,0.0,0.002411054
17240,1.71885e-08,1.8,0.0,0.002320335
17241,1.71895e-08,1.8,0.0,0.002233014
17242,1.71905e-08,1.8,0.0,0.002148948
17243,1.71915e-08,1.8,0.0,0.002068044
17244,1.71925e-08,1.8,0.0,0.001990167
17245,1.71935e-08,1.8,0.0,0.001915232
17246,1.71945e-08,1.8,0.0,0.001843112
17247,1.71955e-08,1.8,0.0,0.001773724
17248,1.71965e-08,1.8,0.0,0.001706951
17249,1.71975e-08,1.8,0.0,0.001642717
17250,1.71985e-08,1.8,0.0,0.001580909
17251,1.71995e-08,1.8,0.0,0.001521457
17252,1.72005e-08,1.8,0.0,0.001464258
17253,1.72015e-08,1.8,0.0,0.001409242
17254,1.72025e-08,1.8,0.0,0.001356316
17255,1.72035e-08,1.8,0.0,0.001305414
17256,1.72045e-08,1.8,0.0,0.001256449
17257,1.72055e-08,1.8,0.0,0.00120936
17258,1.72065e-08,1.8,0.0,0.001164064
17259,1.72075e-08,1.8,0.0,0.001120507
17260,1.72085e-08,1.8,0.0,0.00107861
17261,1.72095e-08,1.8,0.0,0.001038323
17262,1.72105e-08,1.8,0.0,0.0009995726
17263,1.72115e-08,1.8,0.0,0.0009623124
17264,1.72125e-08,1.8,0.0,0.0009264748
17265,1.72135e-08,1.8,0.0,0.0008920156
17266,1.72145e-08,1.8,0.0,0.0008588725
17267,1.72155e-08,1.8,0.0,0.0008270045
17268,1.72165e-08,1.8,0.0,0.0007963537
17269,1.72175e-08,1.8,0.0,0.0007668821
17270,1.72185e-08,1.8,0.0,0.0007385362
17271,1.72195e-08,1.8,0.0,0.0007112804
17272,1.72205e-08,1.8,0.0,0.0006850652
17273,1.72215e-08,1.8,0.0,0.0006598578
17274,1.72225e-08,1.8,0.0,0.0006356123
17275,1.72235e-08,1.8,0.0,0.0006122981
17276,1.72245e-08,1.8,0.0,0.0005898729
17277,1.72255e-08,1.8,0.0,0.0005683084
17278,1.72265e-08,1.8,0.0,0.0005475653
17279,1.72275e-08,1.8,0.0,0.0005276174
17280,1.72285e-08,1.8,0.0,0.0005084285
17281,1.72295e-08,1.8,0.0,0.0004899742
17282,1.72305e-08,1.8,0.0,0.0004722212
17283,1.72315e-08,1.8,0.0,0.0004551467
17284,1.72325e-08,1.8,0.0,0.00043872
17285,1.72335e-08,1.8,0.0,0.0004229202
17286,1.72345e-08,1.8,0.0,0.0004077187
17287,1.72355e-08,1.8,0.0,0.0003930962
17288,1.72365e-08,1.8,0.0,0.0003790264
17289,1.72375e-08,1.8,0.0,0.0003654914
17290,1.72385e-08,1.8,0.0,0.0003524669
17291,1.72395e-08,1.8,0.0,0.0003399364
17292,1.72405e-08,1.8,0.0,0.0003278773
17293,1.72415e-08,1.8,0.0,0.0003162745
17294,1.72425e-08,1.8,0.0,0.0003051072
17295,1.72435e-08,1.8,0.0,0.0002943613
17296,1.72445e-08,1.8,0.0,0.0002840177
17297,1.72455e-08,1.8,0.0,0.0002740632
17298,1.72465e-08,1.8,0.0,0.0002644805
17299,1.72475e-08,1.8,0.0,0.0002552572
17300,1.72485e-08,1.8,0.0,0.0002463772
17301,1.72495e-08,1.8,0.0,0.0002378293
17302,1.72505e-08,1.8,0.0,0.0002295987
17303,1.72515e-08,1.8,0.0,0.0002216747
17304,1.72525e-08,1.8,0.0,0.0002140439
17305,1.72535e-08,1.8,0.0,0.0002066965
17306,1.72545e-08,1.8,0.0,0.00019962
17307,1.72555e-08,1.8,0.0,0.0001928053
17308,1.72565e-08,1.8,0.0,0.0001862409
17309,1.72575e-08,1.8,0.0,0.0001799185
17310,1.72585e-08,1.8,0.0,0.0001738275
17311,1.72595e-08,1.8,0.0,0.0001679601
17312,1.72605e-08,1.8,0.0,0.0001623067
17313,1.72615e-08,1.8,0.0,0.0001568599
17314,1.72625e-08,1.8,0.0,0.000151611
17315,1.72635e-08,1.8,0.0,0.0001465531
17316,1.72645e-08,1.8,0.0,0.0001416781
17317,1.72655e-08,1.8,0.0,0.0001369798
17318,1.72665e-08,1.8,0.0,0.0001324508
17319,1.72675e-08,1.8,0.0,0.0001280851
17320,1.72685e-08,1.8,0.0,0.000123876
17321,1.72695e-08,1.8,0.0,0.0001198179
17322,1.72705e-08,1.8,0.0,0.0001159048
17323,1.72715e-08,1.8,0.0,0.0001121314
17324,1.72725e-08,1.8,0.0,0.0001084922
17325,1.72735e-08,1.8,0.0,0.0001049823
17326,1.72745e-08,1.8,0.0,0.0001015966
17327,1.72755e-08,1.8,0.0,9.833055e-05
17328,1.72765e-08,1.8,0.0,9.517954e-05
17329,1.72775e-08,1.8,0.0,9.213931e-05
17330,1.72785e-08,1.8,0.0,8.920564e-05
17331,1.72795e-08,1.8,0.0,8.637454e-05
17332,1.72805e-08,1.8,0.0,8.364219e-05
17333,1.72815e-08,1.8,0.0,8.100483e-05
17334,1.72825e-08,1.8,0.0,7.845901e-05
17335,1.72835e-08,1.8,0.0,7.600118e-05
17336,1.72845e-08,1.8,0.0,7.362823e-05
17337,1.72855e-08,1.8,0.0,7.133681e-05
17338,1.72865e-08,1.8,0.0,6.912412e-05
17339,1.72875e-08,1.8,0.0,6.6987e-05
17340,1.72885e-08,1.8,0.0,6.492294e-05
17341,1.72895e-08,1.8,0.0,6.292893e-05
17342,1.72905e-08,1.8,0.0,6.100274e-05
17343,1.72915e-08,1.8,0.0,5.914151e-05
17344,1.72925e-08,1.8,0.0,5.734325e-05
17345,1.72935e-08,1.8,0.0,5.560525e-05
17346,1.72945e-08,1.8,0.0,5.392574e-05
17347,1.72955e-08,1.8,0.0,5.230215e-05
17348,1.72965e-08,1.8,0.0,5.073292e-05
17349,1.72975e-08,1.8,0.0,4.921559e-05
17350,1.72985e-08,1.8,0.0,4.774878e-05
17351,1.72995e-08,1.8,0.0,4.633017e-05
17352,1.73005e-08,1.8,0.0,4.495855e-05
17353,1.73015e-08,1.8,0.0,4.363168e-05
17354,1.73025e-08,1.8,0.0,4.234853e-05
17355,1.73035e-08,1.8,0.0,4.110696e-05
17356,1.73045e-08,1.8,0.0,3.99061e-05
17357,1.73055e-08,1.8,0.0,3.874387e-05
17358,1.73065e-08,1.8,0.0,3.761954e-05
17359,1.73075e-08,1.8,0.0,3.653113e-05
17360,1.73085e-08,1.8,0.0,3.547803e-05
17361,1.73095e-08,1.8,0.0,3.445832e-05
17362,1.73105e-08,1.8,0.0,3.347154e-05
17363,1.73115e-08,1.8,0.0,3.251582e-05
17364,1.73125e-08,1.8,0.0,3.159079e-05
17365,1.73135e-08,1.8,0.0,3.069467e-05
17366,1.73145e-08,1.8,0.0,2.982719e-05
17367,1.73155e-08,1.8,0.0,2.898661e-05
17368,1.73165e-08,1.8,0.0,2.817276e-05
17369,1.73175e-08,1.8,0.0,2.738397e-05
17370,1.73185e-08,1.8,0.0,2.662014e-05
17371,1.73195e-08,1.8,0.0,2.587964e-05
17372,1.73205e-08,1.8,0.0,2.516246e-05
17373,1.73215e-08,1.8,0.0,2.446703e-05
17374,1.73225e-08,1.8,0.0,2.379339e-05
17375,1.73235e-08,1.8,0.0,2.314002e-05
17376,1.73245e-08,1.8,0.0,2.250704e-05
17377,1.73255e-08,1.8,0.0,2.189295e-05
17378,1.73265e-08,1.8,0.0,2.129794e-05
17379,1.73275e-08,1.8,0.0,2.072054e-05
17380,1.73285e-08,1.8,0.0,2.016101e-05
17381,1.73295e-08,1.8,0.0,1.961791e-05
17382,1.73305e-08,1.8,0.0,1.909155e-05
17383,1.73315e-08,1.8,0.0,1.858052e-05
17384,1.73325e-08,1.8,0.0,1.808517e-05
17385,1.73335e-08,1.8,0.0,1.760414e-05
17386,1.73345e-08,1.8,0.0,1.713781e-05
17387,1.73355e-08,1.8,0.0,1.668485e-05
17388,1.73365e-08,1.8,0.0,1.624569e-05
17389,1.73375e-08,1.8,0.0,1.581901e-05
17390,1.73385e-08,1.8,0.0,1.540528e-05
17391,1.73395e-08,1.8,0.0,1.500321e-05
17392,1.73405e-08,1.8,0.0,1.461331e-05
17393,1.73415e-08,1.8,0.0,1.42343e-05
17394,1.73425e-08,1.8,0.0,1.386673e-05
17395,1.73435e-08,1.8,0.0,1.350933e-05
17396,1.73445e-08,1.8,0.0,1.316269e-05
17397,1.73455e-08,1.8,0.0,1.282558e-05
17398,1.73465e-08,1.8,0.0,1.249857e-05
17399,1.73475e-08,1.8,0.0,1.218047e-05
17400,1.73485e-08,1.8,0.0,1.187189e-05
17401,1.73495e-08,1.8,0.0,1.157163e-05
17402,1.73505e-08,1.8,0.0,1.128034e-05
17403,1.73515e-08,1.8,0.0,1.099684e-05
17404,1.73525e-08,1.8,0.0,1.07218e-05
17405,1.73535e-08,1.8,0.0,1.045404e-05
17406,1.73545e-08,1.8,0.0,1.019424e-05
17407,1.73555e-08,1.8,0.0,9.941275e-06
17408,1.73565e-08,1.8,0.0,9.69582e-06
17409,1.73575e-08,1.8,0.0,9.456752e-06
17410,1.73585e-08,1.8,0.0,9.224777e-06
17411,1.73595e-08,1.8,0.0,8.998782e-06
17412,1.73605e-08,1.8,0.0,8.779485e-06
17413,1.73615e-08,1.8,0.0,8.565787e-06
17414,1.73625e-08,1.8,0.0,8.358418e-06
17415,1.73635e-08,1.8,0.0,8.156293e-06
17416,1.73645e-08,1.8,0.0,7.960152e-06
17417,1.73655e-08,1.8,0.0,7.768921e-06
17418,1.73665e-08,1.8,0.0,7.583352e-06
17419,1.73675e-08,1.8,0.0,7.402381e-06
17420,1.73685e-08,1.8,0.0,7.226769e-06
17421,1.73695e-08,1.8,0.0,7.055465e-06
17422,1.73705e-08,1.8,0.0,6.889234e-06
17423,1.73715e-08,1.8,0.0,6.72704e-06
17424,1.73725e-08,1.8,0.0,6.569652e-06
17425,1.73735e-08,1.8,0.0,6.416045e-06
17426,1.73745e-08,1.8,0.0,6.266996e-06
17427,1.73755e-08,1.8,0.0,6.121488e-06
17428,1.73765e-08,1.8,0.0,5.980304e-06
17429,1.73775e-08,1.8,0.0,5.842436e-06
17430,1.73785e-08,1.8,0.0,5.708672e-06
17431,1.73795e-08,1.8,0.0,5.578015e-06
17432,1.73805e-08,1.8,0.0,5.451253e-06
17433,1.73815e-08,1.8,0.0,5.327402e-06
17434,1.73825e-08,1.8,0.0,5.207253e-06
17435,1.73835e-08,1.8,0.0,5.089829e-06
17436,1.73845e-08,1.8,0.0,4.975923e-06
17437,1.73855e-08,1.8,0.0,4.86457e-06
17438,1.73865e-08,1.8,0.0,4.756563e-06
17439,1.73875e-08,1.8,0.0,4.650946e-06
17440,1.73885e-08,1.8,0.0,4.548513e-06
17441,1.73895e-08,1.8,0.0,4.448317e-06
17442,1.73905e-08,1.8,0.0,4.351152e-06
17443,1.73915e-08,1.8,0.0,4.256081e-06
17444,1.73925e-08,1.8,0.0,4.163898e-06
17445,1.73935e-08,1.8,0.0,4.073674e-06
17446,1.73945e-08,1.8,0.0,3.986202e-06
17447,1.73955e-08,1.8,0.0,3.900562e-06
17448,1.73965e-08,1.8,0.0,3.817546e-06
17449,1.73975e-08,1.8,0.0,3.736244e-06
17450,1.73985e-08,1.8,0.0,3.657445e-06
17451,1.73995e-08,1.8,0.0,3.580248e-06
17452,1.74005e-08,1.8,0.0,3.50544e-06
17453,1.74015e-08,1.8,0.0,3.432129e-06
17454,1.74025e-08,1.8,0.0,3.3611e-06
17455,1.74035e-08,1.8,0.0,3.291469e-06
17456,1.74045e-08,1.8,0.0,3.224018e-06
17457,1.74055e-08,1.8,0.0,3.157871e-06
17458,1.74065e-08,1.8,0.0,3.093809e-06
17459,1.74075e-08,1.8,0.0,3.030963e-06
17460,1.74085e-08,1.8,0.0,2.970112e-06
17461,1.74095e-08,1.8,0.0,2.910394e-06
17462,1.74105e-08,1.8,0.0,2.852584e-06
17463,1.74115e-08,1.8,0.0,2.795831e-06
17464,1.74125e-08,1.8,0.0,2.740905e-06
17465,1.74135e-08,1.8,0.0,2.686961e-06
17466,1.74145e-08,1.8,0.0,2.634768e-06
17467,1.74155e-08,1.8,0.0,2.583489e-06
17468,1.74165e-08,1.8,0.0,2.533888e-06
17469,1.74175e-08,1.8,0.0,2.485135e-06
17470,1.74185e-08,1.8,0.0,2.437991e-06
17471,1.74195e-08,1.8,0.0,2.391634e-06
17472,1.74205e-08,1.8,0.0,2.346821e-06
17473,1.74215e-08,1.8,0.0,2.302738e-06
17474,1.74225e-08,1.8,0.0,2.260137e-06
17475,1.74235e-08,1.8,0.0,2.218211e-06
17476,1.74245e-08,1.8,0.0,2.177707e-06
17477,1.74255e-08,1.8,0.0,2.137828e-06
17478,1.74265e-08,1.8,0.0,2.099316e-06
17479,1.74275e-08,1.8,0.0,2.06138e-06
17480,1.74285e-08,1.8,0.0,2.024758e-06
17481,1.74295e-08,1.8,0.0,1.988666e-06
17482,1.74305e-08,1.8,0.0,1.953838e-06
17483,1.74315e-08,1.8,0.0,1.919498e-06
17484,1.74325e-08,1.8,0.0,1.886373e-06
17485,1.74335e-08,1.8,0.0,1.853696e-06
17486,1.74345e-08,1.8,0.0,1.822189e-06
17487,1.74355e-08,1.8,0.0,1.791091e-06
17488,1.74365e-08,1.8,0.0,1.76112e-06
17489,1.74375e-08,1.8,0.0,1.731523e-06
17490,1.74385e-08,1.8,0.0,1.703012e-06
17491,1.74395e-08,1.8,0.0,1.67484e-06
17492,1.74405e-08,1.8,0.0,1.647715e-06
17493,1.74415e-08,1.8,0.0,1.620897e-06
17494,1.74425e-08,1.8,0.0,1.595089e-06
17495,1.74435e-08,1.8,0.0,1.569559e-06
17496,1.74445e-08,1.8,0.0,1.545002e-06
17497,1.74455e-08,1.8,0.0,1.520695e-06
17498,1.74465e-08,1.8,0.0,1.497328e-06
17499,1.74475e-08,1.8,0.0,1.474184e-06
17500,1.74485e-08,1.8,0.0,1.451947e-06
17501,1.74495e-08,1.8,0.0,1.429908e-06
17502,1.74505e-08,1.8,0.0,1.408747e-06
17503,1.74515e-08,1.8,0.0,1.387758e-06
17504,1.74525e-08,1.8,0.0,1.367618e-06
17505,1.74535e-08,1.8,0.0,1.347629e-06
17506,1.74545e-08,1.8,0.0,1.32846e-06
17507,1.74555e-08,1.8,0.0,1.309422e-06
17508,1.74565e-08,1.8,0.0,1.291177e-06
17509,1.74575e-08,1.8,0.0,1.273042e-06
17510,1.74585e-08,1.8,0.0,1.255675e-06
17511,1.74595e-08,1.8,0.0,1.238399e-06
17512,1.74605e-08,1.8,0.0,1.221868e-06
17513,1.74615e-08,1.8,0.0,1.20541e-06
17514,1.74625e-08,1.8,0.0,1.189673e-06
17515,1.74635e-08,1.8,0.0,1.173993e-06
17516,1.74645e-08,1.8,0.0,1.159012e-06
17517,1.74655e-08,1.8,0.0,1.144072e-06
17518,1.74665e-08,1.8,0.0,1.12981e-06
17519,1.74675e-08,1.8,0.0,1.115574e-06
17520,1.74685e-08,1.8,0.0,1.101996e-06
17521,1.74695e-08,1.8,0.0,1.088431e-06
17522,1.74705e-08,1.8,0.0,1.075503e-06
17523,1.74715e-08,1.8,0.0,1.062576e-06
17524,1.74725e-08,1.8,0.0,1.050267e-06
17525,1.74735e-08,1.8,0.0,1.037947e-06
17526,1.74745e-08,1.8,0.0,1.026227e-06
17527,1.74755e-08,1.8,0.0,1.014485e-06
17528,1.74765e-08,1.8,0.0,1.003326e-06
17529,1.74775e-08,1.8,0.0,9.921333e-07
17530,1.74785e-08,1.8,0.0,9.815083e-07
17531,1.74795e-08,1.8,0.0,9.708393e-07
17532,1.74805e-08,1.8,0.0,9.607221e-07
17533,1.74815e-08,1.8,0.0,9.505517e-07
17534,1.74825e-08,1.8,0.0,9.409179e-07
17535,1.74835e-08,1.8,0.0,9.312221e-07
17536,1.74845e-08,1.8,0.0,9.220485e-07
17537,1.74855e-08,1.8,0.0,9.128046e-07
17538,1.74865e-08,1.8,0.0,9.040691e-07
17539,1.74875e-08,1.8,0.0,8.952555e-07
17540,1.74885e-08,1.8,0.0,8.86937e-07
17541,1.74895e-08,1.8,0.0,8.785332e-07
17542,1.74905e-08,1.8,0.0,8.706118e-07
17543,1.74915e-08,1.8,0.0,8.625983e-07
17544,1.74925e-08,1.8,0.0,8.550549e-07
17545,1.74935e-08,1.8,0.0,8.47413e-07
17546,1.74945e-08,1.8,0.0,8.402296e-07
17547,1.74955e-08,1.8,0.0,8.329418e-07
17548,1.74965e-08,1.8,0.0,8.26101e-07
17549,1.74975e-08,1.8,0.0,8.191505e-07
17550,1.74985e-08,1.8,0.0,8.126361e-07
17551,1.74995e-08,1.8,0.0,8.060068e-07
17552,1.75005e-08,1.8,0.0,7.998031e-07
17553,1.75015e-08,1.8,0.0,7.934799e-07
17554,1.75025e-08,1.8,0.0,7.875722e-07
17555,1.75035e-08,1.8,0.0,7.815405e-07
17556,1.75045e-08,1.8,0.0,7.759146e-07
17557,1.75055e-08,1.8,0.0,7.701607e-07
17558,1.75065e-08,1.8,0.0,7.648032e-07
17559,1.75075e-08,1.8,0.0,7.59314e-07
17560,1.75085e-08,1.8,0.0,7.542121e-07
17561,1.75095e-08,1.8,0.0,7.489751e-07
17562,1.75105e-08,1.8,0.0,7.441167e-07
17563,1.75115e-08,1.8,0.0,7.3912e-07
17564,1.75125e-08,1.8,0.0,7.344935e-07
17565,1.75135e-08,1.8,0.0,7.297258e-07
17566,1.75145e-08,1.8,0.0,7.253202e-07
17567,1.75155e-08,1.8,0.0,7.207707e-07
17568,1.75165e-08,1.8,0.0,7.165756e-07
17569,1.75175e-08,1.8,0.0,7.12234e-07
17570,1.75185e-08,1.8,0.0,7.082393e-07
17571,1.75195e-08,1.8,0.0,7.04096e-07
17572,1.75205e-08,1.8,0.0,7.002921e-07
17573,1.75215e-08,1.8,0.0,6.963378e-07
17574,1.75225e-08,1.8,0.0,6.927158e-07
17575,1.75235e-08,1.8,0.0,6.889415e-07
17576,1.75245e-08,1.8,0.0,6.854927e-07
17577,1.75255e-08,1.8,0.0,6.818901e-07
17578,1.75265e-08,1.8,0.0,6.786064e-07
17579,1.75275e-08,1.8,0.0,6.751674e-07
17580,1.75285e-08,1.8,0.0,6.720409e-07
17581,1.75295e-08,1.8,0.0,6.687578e-07
17582,1.75305e-08,1.8,0.0,6.657812e-07
17583,1.75315e-08,1.8,0.0,6.626468e-07
17584,1.75325e-08,1.8,0.0,6.598128e-07
17585,1.75335e-08,1.8,0.0,6.568202e-07
17586,1.75345e-08,1.8,0.0,6.541222e-07
17587,1.75355e-08,1.8,0.0,6.512648e-07
17588,1.75365e-08,1.8,0.0,6.486963e-07
17589,1.75375e-08,1.8,0.0,6.459677e-07
17590,1.75385e-08,1.8,0.0,6.435227e-07
17591,1.75395e-08,1.8,0.0,6.409169e-07
17592,1.75405e-08,1.8,0.0,6.385895e-07
17593,1.75415e-08,1.8,0.0,6.361009e-07
17594,1.75425e-08,1.8,0.0,6.338854e-07
17595,1.75435e-08,1.8,0.0,6.315086e-07
17596,1.75445e-08,1.8,0.0,6.293999e-07
17597,1.75455e-08,1.8,0.0,6.271295e-07
17598,1.75465e-08,1.8,0.0,6.251225e-07
17599,1.75475e-08,1.8,0.0,6.229538e-07
17600,1.75485e-08,1.8,0.0,6.210437e-07
17601,1.75495e-08,1.8,0.0,6.189718e-07
17602,1.75505e-08,1.8,0.0,6.17154e-07
17603,1.75515e-08,1.8,0.0,6.151746e-07
17604,1.75525e-08,1.8,0.0,6.134447e-07
17605,1.75535e-08,1.8,0.0,6.115534e-07
17606,1.75545e-08,1.8,0.0,6.099074e-07
17607,1.75555e-08,1.8,0.0,6.081001e-07
17608,1.75565e-08,1.8,0.0,6.065339e-07
17609,1.75575e-08,1.8,0.0,6.048068e-07
17610,1.75585e-08,1.8,0.0,6.033168e-07
17611,1.75595e-08,1.8,0.0,6.016661e-07
17612,1.75605e-08,1.8,0.0,6.002486e-07
17613,1.75615e-08,1.8,0.0,5.986709e-07
17614,1.75625e-08,1.8,0.0,5.973224e-07
17615,1.75635e-08,1.8,0.0,5.958143e-07
17616,1.75645e-08,1.8,0.0,5.945316e-07
17617,1.75655e-08,1.8,0.0,5.930899e-07
17618,1.75665e-08,1.8,0.0,5.9187e-07
17619,1.75675e-08,1.8,0.0,5.904916e-07
17620,1.75685e-08,1.8,0.0,5.893314e-07
17621,1.75695e-08,1.8,0.0,5.880134e-07
17622,1.75705e-08,1.8,0.0,5.869102e-07
17623,1.75715e-08,1.8,0.0,5.856499e-07
17624,1.75725e-08,1.8,0.0,5.846009e-07
17625,1.75735e-08,1.8,0.0,5.833955e-07
17626,1.75745e-08,1.8,0.0,5.823982e-07
17627,1.75755e-08,1.8,0.0,5.812454e-07
17628,1.75765e-08,1.8,0.0,5.802973e-07
17629,1.75775e-08,1.8,0.0,5.791946e-07
17630,1.75785e-08,1.8,0.0,5.782934e-07
17631,1.75795e-08,1.8,0.0,5.772385e-07
17632,1.75805e-08,1.8,0.0,5.763821e-07
17633,1.75815e-08,1.8,0.0,5.753727e-07
17634,1.75825e-08,1.8,0.0,5.745589e-07
17635,1.75835e-08,1.8,0.0,5.735931e-07
17636,1.75845e-08,1.8,0.0,5.728198e-07
17637,1.75855e-08,1.8,0.0,5.718955e-07
17638,1.75865e-08,1.8,0.0,5.711609e-07
17639,1.75875e-08,1.8,0.0,5.702763e-07
17640,1.75885e-08,1.8,0.0,5.695785e-07
17641,1.75895e-08,1.8,0.0,5.687318e-07
17642,1.75905e-08,1.8,0.0,5.680691e-07
17643,1.75915e-08,1.8,0.0,5.672584e-07
17644,1.75925e-08,1.8,0.0,5.666291e-07
17645,1.75935e-08,1.8,0.0,5.65853e-07
17646,1.75945e-08,1.8,0.0,5.652556e-07
17647,1.75955e-08,1.8,0.0,5.645124e-07
17648,1.75965e-08,1.8,0.0,5.639452e-07
17649,1.75975e-08,1.8,0.0,5.632335e-07
17650,1.75985e-08,1.8,0.0,5.626953e-07
17651,1.75995e-08,1.8,0.0,5.620135e-07
17652,1.76005e-08,1.8,0.0,5.615028e-07
17653,1.76015e-08,1.8,0.0,5.608497e-07
17654,1.76025e-08,1.8,0.0,5.603652e-07
17655,1.76035e-08,1.8,0.0,5.597394e-07
17656,1.76045e-08,1.8,0.0,5.592799e-07
17657,1.76055e-08,1.8,0.0,5.586803e-07
17658,1.76065e-08,1.8,0.0,5.582446e-07
17659,1.76075e-08,1.8,0.0,5.576699e-07
17660,1.76085e-08,1.8,0.0,5.572568e-07
17661,1.76095e-08,1.8,0.0,5.56706e-07
17662,1.76105e-08,1.8,0.0,5.563145e-07
17663,1.76115e-08,1.8,0.0,5.557864e-07
17664,1.76125e-08,1.8,0.0,5.554154e-07
17665,1.76135e-08,1.8,0.0,5.549091e-07
17666,1.76145e-08,1.8,0.0,5.545577e-07
17667,1.76155e-08,1.8,0.0,5.540721e-07
17668,1.76165e-08,1.8,0.0,5.537393e-07
17669,1.76175e-08,1.8,0.0,5.532736e-07
17670,1.76185e-08,1.8,0.0,5.529586e-07
17671,1.76195e-08,1.8,0.0,5.525117e-07
17672,1.76205e-08,1.8,0.0,5.522136e-07
17673,1.76215e-08,1.8,0.0,5.517849e-07
17674,1.76225e-08,1.8,0.0,5.515029e-07
17675,1.76235e-08,1.8,0.0,5.510914e-07
17676,1.76245e-08,1.8,0.0,5.508247e-07
17677,1.76255e-08,1.8,0.0,5.504298e-07
17678,1.76265e-08,1.8,0.0,5.501777e-07
17679,1.76275e-08,1.8,0.0,5.497986e-07
17680,1.76285e-08,1.8,0.0,5.495603e-07
17681,1.76295e-08,1.8,0.0,5.491963e-07
17682,1.76305e-08,1.8,0.0,5.489713e-07
17683,1.76315e-08,1.8,0.0,5.486216e-07
17684,1.76325e-08,1.8,0.0,5.484092e-07
17685,1.76335e-08,1.8,0.0,5.480733e-07
17686,1.76345e-08,1.8,0.0,5.478729e-07
17687,1.76355e-08,1.8,0.0,5.475502e-07
17688,1.76365e-08,1.8,0.0,5.473611e-07
17689,1.76375e-08,1.8,0.0,5.47051e-07
17690,1.76385e-08,1.8,0.0,5.468728e-07
17691,1.76395e-08,1.8,0.0,5.465748e-07
17692,1.76405e-08,1.8,0.0,5.464068e-07
17693,1.76415e-08,1.8,0.0,5.461203e-07
17694,1.76425e-08,1.8,0.0,5.459622e-07
17695,1.76435e-08,1.8,0.0,5.456867e-07
17696,1.76445e-08,1.8,0.0,5.455379e-07
17697,1.76455e-08,1.8,0.0,5.452729e-07
17698,1.76465e-08,1.8,0.0,5.451331e-07
17699,1.76475e-08,1.8,0.0,5.448781e-07
17700,1.76485e-08,1.8,0.0,5.447467e-07
17701,1.76495e-08,1.8,0.0,5.445014e-07
17702,1.76505e-08,1.8,0.0,5.44378e-07
17703,1.76515e-08,1.8,0.0,5.441419e-07
17704,1.76525e-08,1.8,0.0,5.440262e-07
17705,1.76535e-08,1.8,0.0,5.437989e-07
17706,1.76545e-08,1.8,0.0,5.436904e-07
17707,1.76555e-08,1.8,0.0,5.434716e-07
17708,1.76565e-08,1.8,0.0,5.4337e-07
17709,1.76575e-08,1.8,0.0,5.431592e-07
17710,1.76585e-08,1.8,0.0,5.430642e-07
17711,1.76595e-08,1.8,0.0,5.428611e-07
17712,1.76605e-08,1.8,0.0,5.427724e-07
17713,1.76615e-08,1.8,0.0,5.425767e-07
17714,1.76625e-08,1.8,0.0,5.424939e-07
17715,1.76635e-08,1.8,0.0,5.423053e-07
17716,1.76645e-08,1.8,0.0,5.422281e-07
17717,1.76655e-08,1.8,0.0,5.420463e-07
17718,1.76665e-08,1.8,0.0,5.419745e-07
17719,1.76675e-08,1.8,0.0,5.417991e-07
17720,1.76685e-08,1.8,0.0,5.417324e-07
17721,1.76695e-08,1.8,0.0,5.415632e-07
17722,1.76705e-08,1.8,0.0,5.415013e-07
17723,1.76715e-08,1.8,0.0,5.413381e-07
17724,1.76725e-08,1.8,0.0,5.412808e-07
17725,1.76735e-08,1.8,0.0,5.411233e-07
17726,1.76745e-08,1.8,0.0,5.410704e-07
17727,1.76755e-08,1.8,0.0,5.409183e-07
17728,1.76765e-08,1.8,0.0,5.408695e-07
17729,1.76775e-08,1.8,0.0,5.407226e-07
17730,1.76785e-08,1.8,0.0,5.406778e-07
17731,1.76795e-08,1.8,0.0,5.405359e-07
17732,1.76805e-08,1.8,0.0,5.404948e-07
17733,1.76815e-08,1.8,0.0,5.403577e-07
17734,1.76825e-08,1.8,0.0,5.403202e-07
17735,1.76835e-08,1.8,0.0,5.401877e-07
17736,1.76845e-08,1.8,0.0,5.401535e-07
17737,1.76855e-08,1.8,0.0,5.400254e-07
17738,1.76865e-08,1.8,0.0,5.399943e-07
17739,1.76875e-08,1.8,0.0,5.398705e-07
17740,1.76885e-08,1.8,0.0,5.398425e-07
17741,1.76895e-08,1.8,0.0,5.397227e-07
17742,1.76905e-08,1.8,0.0,5.396975e-07
17743,1.76915e-08,1.8,0.0,5.395816e-07
17744,1.76925e-08,1.8,0.0,5.395591e-07
17745,1.76935e-08,1.8,0.0,5.394469e-07
17746,1.76945e-08,1.8,0.0,5.39427e-07
17747,1.76955e-08,1.8,0.0,5.393184e-07
17748,1.76965e-08,1.8,0.0,5.39301e-07
17749,1.76975e-08,1.8,0.0,5.391958e-07
17750,1.76985e-08,1.8,0.0,5.391806e-07
17751,1.76995e-08,1.8,0.0,5.390787e-07
